PET,TEXT,text_name,condition,domain,Sent_id,keystrokes,time,productivity (chr/s),num_major,num_minor,num_characters,highlight_ratio,prc_sugg_accepted,tags_edited,prc_crit_err_fixed,How difficult to translate was the source text?,How good was the quality of MT?,How useful were the error annotations? ,How accurate were the error annotations? ,How useful were the translation suggestions? ,How accurate were the translation suggestions? ,MT_DA,MT_spans,MT_severity,HT_DA,HT_spans,HT_severity
5,Text 6,doc20,3,medical,10,0,28.731,3.359,0,0,293,0,N/A,,1,Somewhat easy,Very good,Somewhat useful,Somewhat accurate,nan,nan,66,['variabele controle'],['Minor'],66,[],[]
5,Text 7,news_seattle_times.800119,4,news,1,3,17.596,3.1009,0,0,51,0,N/A,,1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,66,['u vliegt in een Boeing 737 MAX'],['Minor'],90,"['u vliegt', 'MISSING']","['Minor', 'Minor']"
5,Text 7,news_seattle_times.800119,4,news,2,1,6.339,3.1009,1,0,104,0.0288,100,'een',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,0,['een '],['Major'],75,[],[]
5,Text 7,news_seattle_times.800119,4,news,3,20,82.374,3.1009,0,5,300,0.13,0,'geparkeerd',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,33,"['geparkeerd ', 'explosie van de romp', 'ze zullen nemen']","['Major', 'Minor', 'Minor']",75,"['van de romp', 'zullen nemen', 'modellen']","['Minor', 'Minor', 'Minor']"
5,Text 7,news_seattle_times.800119,4,news,4,1,26.341,3.1009,1,0,86,0.0581,100,' niet',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,100,[],[],90,[],[]
5,Text 7,news_seattle_times.800119,4,news,5,19,46.218,3.1009,0,6,190,0.2526,0,'uitgebreid',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,66,"['uitgebreid ', 'individuele ']","['Major', 'Minor']",100,[],[]
5,Text 7,news_seattle_times.800119,4,news,6,6,36.243,3.1009,0,1,193,0.0725,0,'schadegevallen',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,66,"['schadegevallen ', 'vertrekken ']","['Minor', 'Minor']",90,['modellen '],['Minor']
5,Text 7,news_seattle_times.800119,4,news,7,11,52.745,3.1009,0,2,76,0.1842,50,"'MAX lijn,'; 'ratio'",1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,66,"['lijn', 'al ']","['Major', 'Minor']",100,[],[]
5,Text 7,news_seattle_times.800119,4,news,8,24,78.922,3.1009,0,1,265,0.0868,0,'medewerker van de media',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,66,"['haven van Seattle', 'zei ', 'apparatuur ']","['Major', 'Minor', 'Minor']",75,"[' haven van Seattle', 'zei ', 'apparatuur ']","['Minor', 'Minor', 'Minor']"
5,Text 8,doc34,4,medical,1,5,67.196,2.6069,1,0,122,0.041,100,'geen ',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,0,['geen '],['Major'],100,[],[]
5,Text 8,doc34,4,medical,2,19,59.69,2.6069,0,2,194,0.1134,0,'maagsonde',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,75,[],[],90,['vroeggeborenen '],['Minor']
5,Text 8,doc34,4,medical,3,0,8.487,2.6069,0,0,49,0,N/A,,1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,100,[],[],75,"['in', 'intensive care-afdeling ', 'zwangerschapsduur ']","['Minor', 'Minor', 'Major']"
5,Text 8,doc34,4,medical,4,41,156.649,2.6069,0,7,304,0.2467,28.57,'baby’s'; 'gestational age'; 'werden in'; 'studie opgenomen.',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,50,"['gestational age', 'opgenomen. Hun moeders']","['Major', 'Minor']",100,[],[]
5,Text 8,doc34,4,medical,5,4,10.119,2.6069,0,1,139,0.1007,0,,1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,100,[],[],100,[],[]
5,Text 8,doc34,4,medical,6,19,24.15,2.6069,0,2,116,0.069,0,'drinken.',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,75,['bijgehouden '],['Minor'],90,[],[]
5,Text 8,doc34,4,medical,7,13,23.222,2.6069,0,1,204,0.0049,100,,1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,50,"['bereikten ', '29,20 dagen', 'bereikten ', 'op ', 'op ']","['Minor', 'Major', 'Minor', 'Minor', 'Minor']",90,"['op', 'op ']","['Minor', 'Minor']"
5,Text 8,doc34,4,medical,8,5,35.544,2.6069,0,3,162,0.3086,0,'gavagevoeding',1,Neutral,Good,Somewhat useful,Somewhat accurate,Somewhat useful,Not accurate nor inaccurate,50,['gavagevoeding '],['Major'],100,[],[]
6,Text 1,news_seattle_times.800119,1,news,1,19,96.955,0.8926,0,0,51,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,66,['u vliegt in een Boeing 737 MAX'],['Minor'],90,"['MISSING', 'u vliegt']","['Minor', 'Minor']"
6,Text 1,news_seattle_times.800119,1,news,2,6,10.48,0.8926,0,0,104,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,0,['een '],['Major'],100,[],[]
6,Text 1,news_seattle_times.800119,1,news,3,87,173.876,0.8926,0,0,300,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,33,"['geparkeerd ', 'explosie van de romp', 'ze zullen nemen']","['Major', 'Minor', 'Minor']",51,"['van de romp', 'nagaan welk type', 'MISSING']","['Minor', 'Major', 'Major']"
6,Text 1,news_seattle_times.800119,1,news,4,0,220.279,0.8926,0,0,86,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,100,[],[],100,[],[]
6,Text 1,news_seattle_times.800119,1,news,5,61,125.233,0.8926,0,0,190,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,66,"['uitgebreid ', 'individuele ']","['Major', 'Minor']",75,['lijst'],['Minor']
6,Text 1,news_seattle_times.800119,1,news,6,50,282.629,0.8926,0,0,193,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,66,"['schadegevallen ', 'vertrekken ']","['Minor', 'Minor']",90,['lijn Boeing 737 MAX'],['Minor']
6,Text 1,news_seattle_times.800119,1,news,7,7,44.756,0.8926,0,0,76,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,66,"['lijn', 'al ']","['Major', 'Minor']",66,"['schadegevallen ', 'vertrekken ']","['Minor', 'Minor']"
6,Text 1,news_seattle_times.800119,1,news,8,91,206.39,0.8926,0,0,265,0,N/A,,0,Very easy,Fair,nan,nan,nan,nan,66,"['haven van Seattle', 'zei ', 'apparatuur ']","['Major', 'Minor', 'Minor']",33,"['haven van Seattle', 'houdt toezicht', 'gaande van apparatuur ']","['Minor', 'Major', 'Minor']"
6,Text 2,doc34,1,medical,2,34,56.137,1.455,0,0,194,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,0,['geen '],['Major'],0,['geen '],['Major']
6,Text 2,doc34,1,medical,3,11,72.434,1.455,0,0,49,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,75,[],[],100,[],[]
6,Text 2,doc34,1,medical,4,68,147.198,1.455,0,0,304,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,100,[],[],75,"['intensive care-afdeling', 'in', 'zwangerschapsduur ']","['Minor', 'Minor', 'Major']"
6,Text 2,doc34,1,medical,5,6,79.341,1.455,0,0,139,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,50,"['gestational age', 'opgenomen. Hun moeders']","['Major', 'Minor']",100,[],[]
6,Text 2,doc34,1,medical,6,106,217.134,1.455,0,0,116,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,100,[],[],100,[],[]
6,Text 2,doc34,1,medical,7,15,37.656,1.455,0,0,204,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,75,['bijgehouden '],['Minor'],90,['en dit vanaf'],['Minor']
6,Text 2,doc34,1,medical,8,29,70.851,1.455,0,0,162,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,50,"['bereikten ', '29,20 dagen', 'bereikten ', 'op ', 'op ']","['Minor', 'Major', 'Minor', 'Minor', 'Minor']",100,"['29,20', 'op', 'o']","['Major', 'Minor', 'Minor']"
6,Text 2,doc34,1,medical,1,0,0,1.455,0,0,122,0,N/A,,0,Very easy,Good,nan,nan,nan,nan,50,['gavagevoeding '],['Major'],100,[],[]
6,Text 3,news_pa.5274,2,news,1,30,145.88,0.974,0,2,92,0.25,N/A,,0.5,Somewhat easy,Good,Somewhat not useful,Somewhat accurate,nan,nan,75,['in een keerpunt'],['Minor'],75,"['de ', ' in een keerpunt ', 'Bitcoin ']","['Minor', 'Minor', 'Minor']"
6,Text 3,news_pa.5274,2,news,2,61,309.548,0.974,1,3,202,0.1337,N/A,'''; 'ondersch',0.5,Somewhat easy,Good,Somewhat not useful,Somewhat accurate,nan,nan,75,"['notering en handel van', 'Bitcoin ', 'Bitcoin ']","['Minor', 'Minor', 'Minor']",75,"['Bitcoin ', 'Bitcoin ', 'hebben we Bitcoin niet goedgekeurd']","['Minor', 'Minor', 'Minor']"
6,Text 3,news_pa.5274,2,news,3,28,76.013,0.974,0,2,208,0.149,N/A,'fondsen impliceerde dat',0.5,Somewhat easy,Good,Somewhat not useful,Somewhat accurate,nan,nan,33,['impliceerde'],['Major'],75,"['bitcoin-fondsen impliceerde ', 'de']","['Minor', 'Minor']"
6,Text 3,news_pa.5274,2,news,4,38,99.685,0.974,0,0,256,0,N/A,,0.5,Somewhat easy,Good,Somewhat not useful,Somewhat accurate,nan,nan,75,['financiële'],['Major'],90,['financiële'],['Minor']
6,Text 3,news_pa.5274,2,news,5,28,110.906,0.974,0,2,223,0.0673,N/A,'actief',0.5,Somewhat easy,Good,Somewhat not useful,Somewhat accurate,nan,nan,50,"['geloven ', 'actief ']","['Minor', 'Major']",90,"['geloven', 'zullen doen toenemen']","['Minor', 'Minor']"
6,Text 3,news_pa.5274,2,news,6,88,366.037,0.974,5,0,523,0.1472,N/A,'le marketing',0.5,Somewhat easy,Good,Somewhat not useful,Somewhat accurate,nan,nan,33,"[""'Met de flagrant onwettige crypto-industrie die ten onder gaat door een berg aan arrestaties, strafrechtelijke veroordelingen, faillissementen, rechtszaken, schandalen, enorme verliezen en miljoenen investeerders en klanten die slachtoffer zijn geworden, had je niet gedacht"", 'Main Street Amerikanen', 'bekend ']","['Minor', 'Major', 'Minor']",50,"['een resum ', 'zou u niet meteen denken', '. En', 'oplossingsarm ', 'Main Street Amerikanen', '""Nu de flagrant onwettige crypto-industrie instort en genekt wordt door een resum aan arrestaties, strafrechtelijke veroordelingen, faillissementen, rechtszaken, schandalen, enorme verliezen en miljoenen investeerders en klanten die slachtoffer zijn geworden, zou u niet meteen denken dat de SEC hen zou redden door een vertrouwd en bekend investeringsmiddel goed te keuren. En op die manier de massamarketing van een bekend waardeloos, volatiel en oplossingsarm financieel product naar Main Street Amerikanen mogelijk zal maken\', zei Kelleher. [MISSING]']","['Minor', 'Minor', 'Minor', 'Minor', 'Major', 'Minor']"
6,Text 4,doc13,2,medical,1,0,0,1.5356,0,5,104,0.3077,N/A,,1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,100,[],[],100,[],[]
6,Text 4,doc13,2,medical,2,5,12.031,1.5356,0,1,174,0.0345,N/A,'trauma',1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,100,[],[],80,['inheemse '],['Minor']
6,Text 4,doc13,2,medical,3,30,63.556,1.5356,0,5,225,0.1822,N/A,,1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,75,['inheemse '],['Minor'],100,[],[]
6,Text 4,doc13,2,medical,4,24,116.339,1.5356,0,5,106,0.4717,N/A,'en'met''; ''zonder' co'; 'management voor'; 'at'; 'ische patiënten',1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,90,"[""pati�nten'met'"", 'met ']","['Minor', 'Minor']",80,['revisies '],['Minor']
6,Text 4,doc13,2,medical,5,7,49.677,1.5356,0,4,287,0.1429,N/A,'overbrengbaarheid'; 'meer verbeterd',1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,75,"['meer ', 'overbrengbaarheid']","['Minor', 'Minor']",80,['inheemse '],['Minor']
6,Text 4,doc13,2,medical,6,13,80.461,1.5356,8,0,229,0.5022,N/A,'Er werden significante verschillen gevonden'; 'tot belangrijkste diagnoses',1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,90,['belangrijkste '],['Minor'],90,['bij '],['Minor']
6,Text 4,doc13,2,medical,7,1,313.029,1.5356,0,4,297,0.1987,N/A,'hogeriatrische co',1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,75,"['Orthogeriatrische ', 'inheemse ']","['Minor', 'Minor']",90,['dergelijke '],['Minor']
6,Text 4,doc13,2,medical,8,14,20.749,1.5356,0,2,168,0.1548,N/A,'medebeheer',1,Neutral,Good,Somewhat not useful,Not accurate nor inaccurate,nan,nan,75,['dergelijke medebeheer '],['Minor'],80,['overdraagbaarheid '],['Minor']
6,Text 5,news_scotsman.87462,3,news,1,77,116.739,1.1531,0,2,111,0.2162,N/A,"'omworstelaars'; 'steak pies,'",1,Somewhat easy,Fair,Somewhat not useful,Somewhat accurate,nan,nan,33,"['omworstelaars', 'maar niet de prijzen']","['Major', 'Major']",50,"['Het bedrijf FTSE 250, ']",['Major']
6,Text 5,news_scotsman.87462,3,news,2,46,93.787,1.1531,0,5,206,0.1553,N/A,"'bakkers'; 'hoek,'",1,Somewhat easy,Fair,Somewhat not useful,Somewhat accurate,nan,nan,50,['een keten van bakkers op de hoek'],['Major'],80,['high-street'],['Minor']
6,Text 5,news_scotsman.87462,3,news,3,54,137.362,1.1531,0,5,222,0.2883,N/A,'keten'; 'er’'; ' '; 'zijn''; 'de winkelketen een stabielere kostenbasis verwacht',1,Somewhat easy,Fair,Somewhat not useful,Somewhat accurate,nan,nan,25,"['de ', 'de PA', ""'momenteel plannen zijn'"", ' prijzen aan de kassa ']","['Minor', 'Major', 'Major', 'Minor']",90,['de PA'],['Minor']
6,Text 5,news_scotsman.87462,3,news,4,56,74.235,1.1531,0,5,133,0.3609,N/A,"'De'; '250-onderneming'; 'winkels op een netto basis,'",1,Somewhat easy,Fair,Somewhat not useful,Somewhat accurate,nan,nan,75,['om klanten toegang tot zijn winkels te bieden'],['Minor'],50,['et bedrijf FTSE 250'],['Major']
6,Text 5,news_scotsman.87462,3,news,5,30,75.071,1.1531,0,2,118,0.1186,N/A,'op',1,Somewhat easy,Fair,Somewhat not useful,Somewhat accurate,nan,nan,66,['winkelparken'],['Minor'],100,[],[]
6,Text 5,news_scotsman.87462,3,news,6,148,268.333,1.1531,0,2,258,0.1938,N/A,"'steakpudding heeft teruggebracht,'; 'kerstlunch-bagel.'",1,Somewhat easy,Fair,Somewhat not useful,Somewhat accurate,nan,nan,66,"['steakpudding ', 'chocolade-oranje muffin']","['Minor', 'Major']",75,"['Het bedrijf', 'terug verkrijgbaar']","['Minor', 'Minor']"
6,Text 5,news_scotsman.87462,3,news,7,51,187.881,1.1531,0,4,220,0.2727,N/A,'dat het een betaalbare'; 'aanbiedt'; 'intact blijft',1,Somewhat easy,Fair,Somewhat not useful,Somewhat accurate,nan,nan,25,"['belangrijkste ', 'traktatie ', 'niet onder druk']","['Minor', 'Major', 'Major']",90,[' al zeker wanneer '],['Minor']
6,Text 6,doc18,3,medical,1,64,134.622,1.1509,1,1,195,0.0974,N/A,'De specificatie'; 'niet',0.5,Neutral,Good,Somewhat useful,Somewhat accurate,nan,nan,33,"['niet ', 'uitkomst ']","['Major', 'Minor']",90,['van '],['Minor']
6,Text 6,doc18,3,medical,2,64,151.983,1.1509,0,0,198,0,N/A,,0.5,Neutral,Good,Somewhat useful,Somewhat accurate,nan,nan,50,"['MISSING', 'de cognitieve uitkomsten']","['Major', 'Major']",90,"['uitkomsten', 'De']","['Minor', 'Minor']"
6,Text 6,doc18,3,medical,3,68,308.19,1.1509,0,7,467,0.2784,N/A,"'VPT-prematuren,'; 'gestational age < 32 weken'; 'er werd onderzoek gedaan naar'",0.5,Neutral,Good,Somewhat useful,Somewhat accurate,nan,nan,66,"['VPT-prematuren', 'gestational age', 'basisgegevens van pasgeborenen']","['Minor', 'Minor', 'Minor']",75,"['opgevolgd ', 'basis neonatale gegevens', '2', 'vijf ']","['Minor', 'Minor', 'Minor', 'Minor']"
6,Text 6,doc18,3,medical,4,56,135.145,1.1509,0,3,86,0.3256,N/A,'VPT-geboren'; 'termijncontroles.',0.5,Neutral,Good,Somewhat useful,Somewhat accurate,nan,nan,50,"['5-jarige zuigelingen', 'VPT-geboren waren']","['Major', 'Minor']",75,['controlegroepen'],['Minor']
6,Text 6,doc18,3,medical,5,43,63.35,1.1509,0,5,162,0.2099,N/A,'zuigelingen'; 'termijncontroles'; 'SES.',0.5,Neutral,Good,Somewhat useful,Somewhat accurate,nan,nan,50,['5-jarige zuigelingen die VPT geboren waren'],['Major'],75,['controlegroepen '],['Minor']
6,Text 6,doc18,3,medical,6,0,0,1.1509,0,2,94,0.4787,N/A,,0.5,Neutral,Good,Somewhat useful,Somewhat accurate,nan,nan,100,[],[],100,[],[]
6,Text 6,doc18,3,medical,7,20,26.721,1.1509,0,4,117,0.4188,N/A,'uitkomst werd meestal onderschat.',0.5,Neutral,Good,Somewhat useful,Somewhat accurate,nan,nan,90,['0.6'],['Minor'],90,"['0.6', 'MPC']","['Minor', 'Minor']"
6,Text 7,news_seattle_times.799809,4,news,1,55,91.184,1.0382,0,2,46,0.5217,0,'Geef'; 'WA opnieuw toezicht.',0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,50,"['Geef ', ' opnieuw toezicht.', 'WA ']","['Major', 'Minor', 'Minor']",100,[],[]
6,Text 7,news_seattle_times.799809,4,news,2,8,154.842,1.0382,0,2,82,0.4878,0,,0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,60,['crisis van overlijdensgevallen'],['Minor'],80,['crisis van overlijdensgevallen'],['Minor']
6,Text 7,news_seattle_times.799809,4,news,3,10,93.473,1.0382,0,1,295,0.0339,0,,0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,90,[],[],100,[],[]
6,Text 7,news_seattle_times.799809,4,news,4,29,22.947,1.0382,0,3,162,0.1543,0,'De'; 'gevangenisdoden omkeren',0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,80,['beleidsbeslissingen'],['Minor'],90,['beleidsbeslissingen'],['Minor']
6,Text 7,news_seattle_times.799809,4,news,5,27,148.119,1.0382,0,0,112,0,N/A,,0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,100,[],[],100,[],[]
6,Text 7,news_seattle_times.799809,4,news,6,39,104.265,1.0382,0,2,304,0.1118,0,'communiceren'; 'mensen worden verwond.',0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,75,"['uit de eerste hand ', 'communiceren ', 'worden verwond']","['Minor', 'Minor', 'Minor']",90,[],[]
6,Text 7,news_seattle_times.799809,4,news,7,69,259.972,1.0382,0,5,303,0.1782,80,"'bureau'; 'toezicht op'; 'gevangenissen, op basis van gegevens.'",0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,80,"['het publiek', 'op basis van gegevens.']","['Minor', 'Minor']",80,"['publiek ', 'en pleiten']","['Minor', 'Minor']"
6,Text 7,news_seattle_times.799809,4,news,8,55,128.107,1.0382,0,0,275,0,N/A,,0.5,Somewhat easy,Fair,Neutral,Not accurate nor inaccurate,Neutral,Not accurate nor inaccurate,80,"['herkende ', ' te bieden']","['Minor', 'Minor']",90,"['erkende ', ' te bieden']","['Minor', 'Minor']"
6,Text 8,doc20,4,medical,2,4,50.419,2.3344,0,3,102,0.1863,100,'is'; 'apparatuurkosten.',1,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,100,[],[],100,[],[]
6,Text 8,doc20,4,medical,3,0,48.958,2.3344,0,1,128,0.1328,0,,1,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,100,[],[],100,[],[]
6,Text 8,doc20,4,medical,4,13,44.82,2.3344,0,0,143,0,N/A,,1,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,66,['groei van deze '],['Major'],100,[],[]
6,Text 8,doc20,4,medical,5,72,87.228,2.3344,0,0,132,0,N/A,,1,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,100,[],[],66,['groei van deze '],['Major']
6,Text 8,doc20,4,medical,6,3,54.626,2.3344,0,2,111,0.0811,100,'De'; 'sleutel',1,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,66,['waarden en leerbehoeften van studenten '],['Major'],100,[],[]
6,Text 8,doc20,4,medical,7,48,51.467,2.3344,0,4,95,0.3158,50,"'doen zich'; 'voor,'; 'praktijken'",1,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,66,"['sleutel uitdaging', 'medische didactiek']","['Minor', 'Minor']",66,[' medische didactiek'],['Minor']
6,Text 8,doc20,4,medical,8,21,46.221,2.3344,0,0,60,0,N/A,,1,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,33,['medische praktijken'],['Major'],100,[],[]
6,Text 8,doc20,4,medical,9,56,121.148,2.3344,0,7,212,0.4292,85.71,"'Als'; 'EMPoCUS-vaardigheden onder de knie zijn,'; 'de'; 'hun patiënten'; 'behandelen'; 'een verscheidenheid aan'",0,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,100,[],[],100,[],[]
6,Text 8,doc20,4,medical,10,15,58.985,2.3344,0,0,293,0,N/A,,0,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,51,"['onder de knie zijn', 'artsen in noodsituaties']","['Minor', 'Major']",66,['Zodra de beheersing van EMPoCUS is verworven'],['Minor']
6,Text 8,doc20,4,medical,1,0,0,2.3344,0,0,81,0,100,,0,Very easy,Fair,Neutral,Somewhat accurate,Somewhat useful,Somewhat inaccurate,66,['variabele controle'],['Minor'],100,[],[]
7,Text 1,news_seattle_times.799809,1,news,1,47,115.669,1.2194,0,0,46,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,50,"['Geef ', ' opnieuw toezicht.', 'WA ']","['Major', 'Minor', 'Minor']",90,['in '],['Minor']
7,Text 1,news_seattle_times.799809,1,news,2,22,165.37,1.2194,0,0,82,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,60,['crisis van overlijdensgevallen'],['Minor'],80,['sterfgevallen crisis'],['Minor']
7,Text 1,news_seattle_times.799809,1,news,3,64,144.028,1.2194,0,0,295,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,90,[],[],90,[],[]
7,Text 1,news_seattle_times.799809,1,news,4,62,79.751,1.2194,0,0,162,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,80,['beleidsbeslissingen'],['Minor'],80,"['Het keren van de trend van sterfgevallen in de gevangenis', 'beleidsbeslissingen']","['Minor', 'Minor']"
7,Text 1,news_seattle_times.799809,1,news,5,20,66.509,1.2194,0,0,112,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,100,[],[],90,['Maar '],['Minor']
7,Text 1,news_seattle_times.799809,1,news,6,86,254.814,1.2194,0,0,304,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,75,"['uit de eerste hand ', 'communiceren ', 'worden verwond']","['Minor', 'Minor', 'Minor']",90,"['spreken ', 'MISSING']","['Minor', 'Minor']"
7,Text 1,news_seattle_times.799809,1,news,7,51,156.516,1.2194,0,0,303,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,80,"['het publiek', 'op basis van gegevens.']","['Minor', 'Minor']",90,"['publiek ', ' in de gevangenis']","['Minor', 'Minor']"
7,Text 1,news_seattle_times.799809,1,news,8,12,107.106,1.2194,0,0,275,0,N/A,,0.5,Neutral,Fair,nan,nan,nan,nan,80,"['herkende ', ' te bieden']","['Minor', 'Minor']",75,"['task force herkende', 'van ', 'te voorzien', 'beleidsmaatregelen ']","['Minor', 'Major', 'Minor', 'Minor']"
7,Text 2,doc20,1,medical,2,44,137.674,0.9447,0,0,102,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,100,[],[],100,[],[]
7,Text 2,doc20,1,medical,3,42,95.058,0.9447,0,0,128,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,100,[],[],100,[],[]
7,Text 2,doc20,1,medical,4,0,17.224,0.9447,0,0,143,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,66,['groei van deze '],['Major'],66,['deze sector'],['Major']
7,Text 2,doc20,1,medical,5,61,131.954,0.9447,0,0,132,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,100,[],[],66,"['studenten, en']",['Minor']
7,Text 2,doc20,1,medical,6,35,37.674,0.9447,0,0,111,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,66,['waarden en leerbehoeften van studenten '],['Major'],100,[],[]
7,Text 2,doc20,1,medical,7,34,93.757,0.9447,0,0,95,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,66,"['sleutel uitdaging', 'medische didactiek']","['Minor', 'Minor']",66,['medische didactiek'],['Minor']
7,Text 2,doc20,1,medical,8,81,194.986,0.9447,0,0,60,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,33,['medische praktijken'],['Major'],33,"['medische praktijken', 'met een beperkte bezetting']","['Major', 'Major']"
7,Text 2,doc20,1,medical,9,74,206.515,0.9447,0,0,212,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,100,[],[],100,[],[]
7,Text 2,doc20,1,medical,10,96,276.155,0.9447,0,0,293,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,51,"['onder de knie zijn', 'artsen in noodsituaties']","['Minor', 'Major']",66,['noodartsen '],['Minor']
7,Text 2,doc20,1,medical,1,0,0,0.9447,0,0,81,0,N/A,,1,Somewhat difficult,Good,nan,nan,nan,nan,66,['variabele controle'],['Minor'],66,['variabele '],['Minor']
7,Text 3,news_seattle_times.800119,2,news,1,15,68.162,1.1773,0,2,51,0.0784,N/A,'na'; 'in',1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,66,['u vliegt in een Boeing 737 MAX'],['Minor'],100,['MISSING'],['Minor']
7,Text 3,news_seattle_times.800119,2,news,2,1,23.089,1.1773,1,0,104,0.5577,N/A,'reizigers is het vliegtuigmodel een doorslaggevende factor',1,Somewhat easy,Fair,Somewhat not useful,Somewhat inaccurate,nan,nan,0,['een '],['Major'],75,[],[]
